Term,TF-IDF
placementrelated,0.43612175337891157
pnalung,0.43609162688024955
testis,0.43596929408705454
reshoot,0.43533505572768083
thorc,0.4352810938878566
visceropleural,0.43516068330383195
oblque,0.43484185067530307
gadovist,0.4347902586857773
coarsened,0.43455792747802413
pinar,0.43449568263244165
mipneumonia,0.4344337606731373
mst,0.4342169979186522
fibrosing,0.43417999964181087
changesimprovement,0.43410109947734743
hoarseness,0.43367362464820836
selection,0.4334456117904199
pneumthx,0.4334044583267406
pneumothoraxpleural,0.4333828946970884
trachline,0.4332806839230686
peeval,0.4332564725443234
bilaterallast,0.43313805792950244
pneumothoarx,0.43313805792950244
digit,0.4330996006251193
rllobe,0.4328944766934288
cathter,0.4326263506010882
oj,0.432526446871414
cms,0.43202729531549106
peristalsis,0.431955922598448
macroadenoma,0.4318850320915867
pack,0.4318502747503761
isointense,0.4318218682588705
redirected,0.4318071855803639
postcasting,0.43165431063342513
excreted,0.43165178262430376
tueb,0.43136944223572726
failureworsening,0.43135602461398037
metastasislesionsda,0.4313248305748396
chfto,0.43126872995678084
consistently,0.43123099257271613
failurecollapsefluid,0.43090776954641
ostium,0.43089771812113475
intrapericardial,0.43081625764763437
haste,0.430368840899627
requests,0.43015746453291737
accentuating,0.4301354822655089
acalculous,0.4301338385437059
correc,0.42999129059444596
pleurodysis,0.4299060533841028
mmolkg,0.4297024281012933
oozing,0.4295343622251874
nasojejunal,0.4293877890402075
ptxpresently,0.4291712665202195
pulleval,0.4291712665202195
middorsal,0.4291187298146404
changecompared,0.4290662337890241
effusxion,0.4288328434162873
rns,0.428643149715386
cy,0.4283405875119155
chfpulmonary,0.42820308358701925
pnt,0.4279484185079849
dehydrated,0.4275298046237017
decro,0.4275298046237017
evalfor,0.4274836905489993
amrecommend,0.4274070418054511
sliver,0.42720908075247355
dullness,0.42711975064293706
traverse,0.42710542332487844
canc,0.42710014966104337
tonicclonic,0.42688189352371075
duri,0.42687583661754624
pregadolinium,0.4268422741070036
infectionchf,0.4267689508943419
worked,0.4267667283861406
indistinctly,0.4266321037365551
peritumoral,0.42660013293607923
shavings,0.426400285777778
shrapnel,0.426400285777778
electively,0.42639760653988457
phospholipid,0.4261489238400594
extubatedcheck,0.4261016432938935
atlantoaxial,0.42602213918982795
reconstitution,0.4259714709814778
fibula,0.4256632628512651
splayed,0.42487817590617516
pneomonectomy,0.4248020177481482
procedurefindings,0.424602701726591
proximalmost,0.424600401208116
effussions,0.42447620371475003
atelectasisrml,0.4243198501642628
weaned,0.42416691999046846
ercp,0.4241206828402394
traceable,0.4240434453773422
infectionaspiration,0.42385698802684446
son,0.4238308176179575
tfasteners,0.42350214533674835
anticoagulate,0.4234859398700723
pericolic,0.42345139635217943
evall,0.42338623042050444
proop,0.4232562238169729
profound,0.4232502089750315
headneck,0.423137691827453
monthdayyear,0.4231225342189226
peho,0.4230640307217517
ettro,0.42295327625374524
bo,0.4229414831788668
concentric,0.4227908223924253
pneumohydrothorax,0.4227589306753091
diseaseatelectasis,0.4226055870481754
schmorl,0.4225523312708892
tuesday,0.42241148279048624
infraclavicular,0.42239410217466566
exposed,0.4223683260569645
pac,0.42205196474438045
edemaother,0.42197918226059583
intermittently,0.42185832868102446
suq,0.42133108041613776
repo,0.4212418096582292
pads,0.42112044870571824
wmesh,0.42103591446827954
tripl,0.42080330082961814
thoracoabdominal,0.42074198466102986
bentson,0.4207269397573821
ahpb,0.42066500637673443
adynamic,0.4203318966017695
vasc,0.42015528570347627
hbv,0.4201312007340587
cantonesespeaking,0.4201312007340587
esophagobronchopleural,0.4200313020983709
segmentalsubsegmental,0.4199315768694657
tubeet,0.4198869328260588
swallows,0.4197831973644984
silhoutte,0.4196462446723975
ovr,0.41963318838935204
egfr,0.41956174529338375
ijline,0.4195067973279313
ascities,0.41943373890786506
placementokay,0.41940051700513165
sillouhette,0.41930596337435455
occiptal,0.41923714230239423
numbering,0.4192246700155593
fev,0.41909384544088113
effusionchf,0.4187937692887626
hypoxiaro,0.4187937692887626
inferomedially,0.41878919200365783
wtube,0.4186726494152166
patholgy,0.41848015180078096
bronchmedlll,0.418347019248545
cardiothoracic,0.4182500819628888
disproportionate,0.41784241023726837
aspirationhemorrhage,0.4177030697441782
reliably,0.417641440805146
vacuo,0.41763280800972813
arises,0.41747389707109606
sufficiently,0.417355099499211
pweakness,0.41722133252724297
wounds,0.4172029181421484
clipped,0.416997956921741
cavara,0.4168537967480691
paht,0.4165057460539994
intensities,0.41643584158295766
sxnplaese,0.4163554351247902
cords,0.4161567250569903
otherwsie,0.41601040451865834
bleedmets,0.41600653122511655
sequential,0.4157100207030507
substernal,0.41552165324401064
bulbeval,0.4152565766049499
pathologychange,0.41525510002961563
pneomonitis,0.41488109616898095
ideopathic,0.41488109616898095
airspaces,0.4146857473721985
worseningimprovement,0.41464441059029933
hissing,0.41444344147558276
subclavicular,0.4142900822583331
thickeningfluid,0.4142726625200106
abundant,0.41425431559123305
splenules,0.4138151588232321
eavl,0.41376466780229165
newlyplaced,0.4135529016536112
clonic,0.4131391139228114
tonic,0.4131391139228114
perineural,0.4131312175559523
ctwater,0.41271056792323724
abdpellower,0.4124333776648668
nonsclc,0.4120256513929007
wst,0.41198369510295135
texture,0.41190440080545254
costovertebral,0.41148456360729935
dj,0.4114758001802896
onehalf,0.41121880251250154
gcs,0.41116996042942244
amnesia,0.4111684597473737
closer,0.41115721990172627
encircles,0.41095101619454005
acsess,0.4109492016744068
suprapatellar,0.41093832705405864
placementetc,0.4104296018484316
pneumotube,0.4104296018484316
pbishop,0.4103321291867468
returnsoett,0.410069823074686
penis,0.40979459266850315
mixing,0.4097020810327159
visualizing,0.40955474691758775
spurring,0.40935827603601477
ageassociated,0.4088151852188715
nto,0.4087104535212535
drainagewbc,0.4086584079244973
wdesat,0.40839551776016275
pacub,0.4082310259831488
positionpatient,0.4082310259831488
effusionsatelectasis,0.4081291843260185
simpleappearing,0.4080405383636474
parotids,0.4077909708857364
buttress,0.40774884024580055
neuroradiologist,0.407744072322214
loosening,0.40765173720800674
albumin,0.40756879764574183
metsmass,0.40746964434195465
improvementworsening,0.40742925660528184
gouping,0.4073785075448926
sigmoidectomy,0.4073172403808044
insufflated,0.40729003525858254
conerning,0.4072471687322647
bilobular,0.40705480110630343
lined,0.40703373877169824
sublenticular,0.40698237407359017
occured,0.40693420781244927
cancerhuman,0.406677684193153
hemoptesislung,0.406677684193153
immunodefiency,0.406677684193153
declined,0.4064721077950695
infiltratelung,0.4064504915120971
resectionbronchmediastinoscopy,0.4063161151674859
normalsized,0.40627119888354
smoothly,0.4062567881484341
cavalatrial,0.4058220666994204
febrle,0.40537078595315684
lymphedema,0.40535429091125635
identifi,0.40515683764297505
sits,0.4050016684687061
obliques,0.4049153402723524
checkreplace,0.4048994581483475
underestimated,0.4048238576374982
inhomogeneous,0.4047667701922195
gej,0.4047140218812636
massplease,0.40466667788056365
medstinal,0.40454724985181534
intensive,0.4044014746405478
discernible,0.40423309626750037
residually,0.4040005695708954
painful,0.40382779320845485
kmcd,0.4038227029923064
venography,0.4038106109712414
sternotomymedinoscopy,0.40372898149363434
junctions,0.4035235102934977
ingestion,0.40338086443509535
encase,0.40323779188337433
fullon,0.4031477847172223
shiftplease,0.4031477847172223
brisk,0.4030344115901029
oliguric,0.40296497198522113
nodul,0.4028066048872087
bronchstent,0.40266637303004515
dens,0.4023904082190907
debriedement,0.4022072052899886
tha,0.4021294659729945
mins,0.4020338899529984
angulated,0.40184495975771745
occurrence,0.4017901351413675
placementunable,0.40160911806143706
spares,0.40146413679995163
depth,0.40136633908132174
hydrocele,0.4013383163305067
spermatocele,0.4013383163305067
interventricular,0.4010856702690743
diaphgram,0.40104343370277185
resectomy,0.40079675239967183
intraparench,0.4005233992323543
gortex,0.4001283887185638
brace,0.4001045785861338
wcollapse,0.4000186509452448
plse,0.39993724423697313
surgeryentercutaneous,0.39991934850413874
wit,0.3998881533646811
verifying,0.39960710332520083
wiht,0.39945948397176056
wednesday,0.3994376101109677
degeneration,0.39927108208317963
duplicate,0.39924563574592853
malig,0.3991122155125463
adominal,0.39904981378111853
competence,0.3989289229947831
transfemoral,0.39866938729209733
extrabronchial,0.39858878004410503
va,0.3983492054868608
distressintubated,0.3983270508712884
sameday,0.3981782878063236
stereotactive,0.3980330189811344
inadvertent,0.39801473496097217
transabdominal,0.39780879968749894
masspneumonia,0.39770268438979556
collectionabscess,0.39764743387297435
assume,0.3975755520764389
upj,0.3975402682595372
scapular,0.3973988312608291
intial,0.3973953681914603
laparoscopy,0.3973133478146433
chagne,0.39706492052740233
supratherapeutic,0.3970045357825316
aortobifemoral,0.396980140329325
hypoxiaeval,0.3969373251578372
wworsening,0.3969373251578372
sabersheath,0.39688676266627354
lobesuprahilar,0.3968792756375269
intubatedfu,0.39678124695849204
hpoxia,0.39677016949877575
prevent,0.39673257915169574
smallvessel,0.3964420352515815
pyriform,0.39637534310706574
hyperlucencies,0.39631019432479625
radiolucency,0.3960665569647568
typically,0.39598258834973754
relief,0.39578626161106234
inetrval,0.39577872316622004
successive,0.39558876702943124
overlaid,0.39557379165045825
angiocath,0.3955262319026323
progressionresolution,0.3949138135248417
paraesophagealsubcarinal,0.39475843289234847
structurally,0.3941483866730686
cultures,0.3941414015574433
earliest,0.39402906462234066
pneumonecty,0.39399149168544545
whypoxiaro,0.3938648465644636
cmcharlene,0.39384343805962213
piccadvanced,0.39384343805962213
lmain,0.3937579739584624
cdif,0.3937549686513477
evalu,0.39359354990974205
echocardiogram,0.3935748462116556
btca,0.3935716250679682
colapse,0.3934636742378899
dates,0.39320203202864956
la,0.3931467457690605
overlay,0.39298259721751716
cxrimproved,0.3928614775077056
jhjc,0.39275312486583985
inpatient,0.3927266867231468
hctro,0.39257613455788215
pnemonectomy,0.39256009611038917
seedin,0.39255156565744737
levaquin,0.39253490131742974
proceed,0.3925300178732171
originates,0.3924940177096678
localizer,0.39223567312973584
effusionedema,0.39209068989791157
uploaded,0.3915720410150748
opacit,0.39152959323633857
oncall,0.3913627861362087
indistinguishable,0.39107903660392473
truncation,0.3910608970849673
preceeding,0.3910527310321404
accumulate,0.3909596404546585
cardiopulmpmaru,0.39075537261353177
fup,0.39069331542944197
sectional,0.390657088644344
ptxacute,0.39045684329163066
infiltratewhite,0.39024124278831496
hemoptys,0.39020774952682613
keppra,0.3901323954898126
stopping,0.3901323954898126
postthoracic,0.39003950872627513
keep,0.38998565876049907
quantification,0.38998309516737895
traces,0.38997501921202493
resolutionevolution,0.38979024801166445
soluble,0.38955415898719054
predominate,0.38944669931594555
bold,0.389293593898153
improves,0.3892885725543711
retroesophageal,0.38895254446035027
leukemia,0.38882950900590474
pedvt,0.3886958377083139
broader,0.38869492079087375
painha,0.3886677212492341
pemetrexed,0.3886677212492341
meniscus,0.3885688000879404
infiltratesconsolidation,0.38829982942159336
cerebella,0.38814280243367216
sliding,0.3880973226419429
cover,0.3880389670960968
purulent,0.3877915006312177
dcsc,0.38773391031503623
resec,0.38753490356139897
cresentric,0.3874072726240817
recognition,0.3873545421678456
scaring,0.38731262915096626
impinge,0.38730233441449474
prevents,0.38726956446497196
insula,0.3872504286536014
bilb,0.38724424618900516
conciousness,0.3872366909671475
drinitials,0.38723278999270105
dxed,0.38720831043270687
checking,0.3871545923932737
resuscitated,0.38713879943703244
bilious,0.38711976517350666
radiopacity,0.38711145239760947
recurring,0.38710848107181883
conceivably,0.3870564677874475
proportional,0.38692538728591297
transfrontal,0.3867963101160507
paineval,0.3866057170018235
anorexia,0.3865571880210861
wedgerulobectomy,0.38635979146314736
debridements,0.3861923105933357
identification,0.3860873820932368
copboop,0.3860793762672637
opacitieseffusionhemothorax,0.38604124765548303
characteristic,0.3859902046394371
spleenic,0.38593729374230695
hemoptesis,0.3858948751438863
differently,0.3858915726326968
involutionary,0.385736444201223
effusioninfiltrates,0.38567270328527853
nscca,0.38524409660601044
postradiotherapy,0.3852122057077926
aeriation,0.38506053225451253
morphologically,0.3848569342255066
vt,0.38481816045971984
icdpcm,0.38481816045971984
smv,0.3847063666292069
surgeryro,0.3845164545569685
occasionally,0.3845148287505778
worseig,0.3844772899663248
reappearance,0.38441181345125347
sternoclavicular,0.38430440027588036
pnumonia,0.38417004127181004
antecub,0.3841198410122813
hemorrage,0.3840430298479801
rotator,0.38397331083305153
drape,0.383891288568285
supplemented,0.38375687077043497
atlas,0.38371828274520436
cerebelli,0.38349958517592764
pneumothoraxpulmonary,0.38341085197538227
effusionshematoma,0.38332264757150336
cabgx,0.38327714006949437
strip,0.383027538467729
parenchymamass,0.38299972817218036
soon,0.38298010436879926
fi,0.3827320968395072
algorithms,0.38267157866164625
hippocampus,0.38266522633394545
hypersensitivity,0.3826392789632773
mediastinumairways,0.38254195935331353
changepresence,0.38231874434645363
appreciation,0.38220214875280056
forptx,0.38217744514077606
recontruction,0.38217196168893175
asapawaiting,0.3821690755500181
retrocaval,0.38211567760302706
reasses,0.3819918172439966
contacts,0.38194052167806747
mtcf,0.38186656713268446
anaerobic,0.38182293223231367
postrms,0.3817979497850634
suprascapular,0.38155062718689575
entrapment,0.38154904354717145
tubespneumothorax,0.3813885475540065
eat,0.38102923912453746
thicker,0.38081346505831837
hydratiun,0.38078835981482767
ardsild,0.380759911932566
ommyoma,0.3806080711930118
maa,0.3805539353356125
gravity,0.3803690269858303
anteromedially,0.38036196732505395
subcavian,0.3803403504262518
women,0.3803403504262518
opinion,0.3802223864007938
infiltrateedemaradiation,0.38012064472391316
obstruct,0.3800706018398646
managing,0.37988679708982914
evaluates,0.3797964422823092
uo,0.379671366913588
wdobhoff,0.37963716694358046
bedisde,0.37963716694358046
levoconcave,0.37958369246283363
opaciites,0.379462732128547
bright,0.37917787681006426
cardiomeg,0.37887290879403723
evlaaute,0.3788619086175167
health,0.37834842909110716
extradural,0.3782661114196352
spur,0.37817081597950875
choked,0.378122416680691
nut,0.378122416680691
ptxes,0.37782192902086825
ctubes,0.37767724100314204
percutaneously,0.37755771469745764
secure,0.3774684152186931
projectile,0.377459357986938
discitis,0.3773049029044056
previoius,0.3771436839313521
ctaassess,0.37706197715755213
lobecectomy,0.37691723123798726
xry,0.37681416179357824
improvment,0.37681416179357824
sxnpls,0.3766872794397654
cxrhigh,0.3764919679054998
vicinity,0.37647194758798286
restriction,0.37644143204077596
fe,0.37641931344225554
tendon,0.376395475115885
inspissated,0.3763683366867478
scant,0.376290714295093
scls,0.37615412704185236
xraypatient,0.3759621787172653
vido,0.37561695575923326
schdld,0.37561695575923326
wider,0.3755930044337048
removaleval,0.3750983665927463
lef,0.3750820943967538
sgl,0.375044764646413
consecutive,0.3748841106160158
imporvement,0.37471872287977687
codenew,0.37458396885141704
slg,0.3745255389891986
aplatcspcxrabd,0.3745255389891986
invade,0.3744265181922538
cvlcheck,0.37432126286125406
todayinterval,0.37426150252664997
stt,0.37393951785291235
couldnt,0.37384126741721135
occur,0.373805231349614
overloadconsolidation,0.3737752176858989
newlydiagnosed,0.3736944215680936
colorflow,0.37367528467079425
cranially,0.373460363833614
ringlike,0.3733481579977499
vary,0.3733059054616612
renders,0.37308270400090426
subaortic,0.3728525102130693
jejunosigmoidostomy,0.3727808842769001
sylvian,0.37269843783742845
interatrial,0.3724081678004205
ventassociated,0.3724064411488704
assuming,0.3723751671495702
obliterate,0.3722048771939442
infiltrateevidence,0.3720747724445397
hematogenous,0.37171812359192113
abnorm,0.37146557879260295
gastrojejunostomy,0.37139954271849074
contemplated,0.3713931935600442
pressorsplease,0.37107879583836295
transplanted,0.371070611836934
insterstitial,0.3709098675763253
anatomically,0.37073108922117193
diagthe,0.3706646918745329
consulted,0.3705944396525926
nonretrievable,0.37057093936561303
beside,0.37052780382338557
cha,0.3704445955153741
reasonable,0.37011947644052556
predominately,0.3700106301619868
nonobstructed,0.37000248850940404
normalcaliber,0.3698398931693636
substrate,0.3695497928889166
shellfish,0.3694048859412025
vagal,0.36918103929667057
ptprevbious,0.36907405455033454
infiltrateschf,0.3690313815566844
midzones,0.36896361919860754
susp,0.3689587354004059
voiding,0.3689430839291925
intermixed,0.36892717888162757
fb,0.3685573120528865
simulating,0.36850956658692074
infections,0.36838776679001034
subsided,0.3683186935964706
skew,0.36827488463823543
hypervascularity,0.368264130647396
nipple,0.3681476022958385
ef,0.3680780941176954
cpdinfiltrate,0.36801566526706936
suprasternal,0.36772152775643624
improvaed,0.36764355515764235
speaking,0.3673734952212001
thalami,0.3673390866477647
atelectasisplease,0.36728393270378623
injections,0.36723069456351987
tfmeds,0.36721589407421973
straightened,0.3672104715241453
multbrain,0.36705122143251945
glenoid,0.3670092004836121
ptxto,0.3669179457418405
bifurcations,0.3667802724714122
collapseexpansion,0.3667087447802176
prepontine,0.36668010194491885
chffailure,0.36657340128572286
exceeds,0.36641494922723833
seizing,0.36641062914573097
thoracente,0.3661188210473501
undergo,0.36611404079657855
penumonia,0.36607523120946894
iibiiia,0.3660379285513871
pneuonia,0.36588675014707184
carni,0.36581610814203147
interstital,0.3657993187120493
mediastinalhilar,0.36576007964439994
rmm,0.3655781301888559
wncslc,0.36537411969438105
watersealplease,0.3652332008688357
bring,0.3652074306347145
gradientecho,0.3650384113155854
dorsalis,0.36500804934222614
pedis,0.36500804934222614
piccc,0.364994165741181
mh,0.3646343767207555
earlylimited,0.3646085921761335
laminar,0.36390856031966556
circumflex,0.3633803633573811
mouth,0.3633573313622485
sro,0.36329140938575666
focused,0.3630814497717848
ossified,0.3627944752296516
millimetric,0.3627426749244375
edemaplueral,0.36273638373360845
overloadetc,0.36264921602556943
managed,0.3626454557109926
deploy,0.36255709303514866
fluctuating,0.36247595370574404
clean,0.36227299229178705
surgerynow,0.3622671058995314
assistant,0.36221050496674234
postobs,0.3621987689901338
resex,0.3620431589747131
carries,0.3616242186200408
resid,0.3613167776445768
fatsuppressed,0.3613167728645218
outpt,0.3612233178247405
mecahnical,0.36121334340800265
rhythm,0.36111028428357494
cas,0.36095818636251586
pounds,0.3608595847901787
intervalposition,0.36079741953373606
pro,0.3604926799811184
rheumatoid,0.3603658492250077
pneumonits,0.3603264478495634
wheezingro,0.36017943935104474
wsecretions,0.36017943935104474
placementthanks,0.3601501196884345
rpleurx,0.36009488161122705
witnessed,0.3598875830665867
deterioration,0.3598459185241785
lots,0.35976130352496805
postobsturctive,0.35973800751836443
midto,0.35972297462194947
interposition,0.35959977085355194
lumenal,0.35955174289131203
mrangio,0.35951526424901475
sings,0.35950227887811964
anys,0.35950227887811964
myopathy,0.3594115760043977
inter,0.359312081331887
changeover,0.3591670273492338
angiograms,0.3590826818775902
particle,0.358943475739411
prompting,0.35893306438850725
substance,0.3588898411231288
revisualization,0.35881627993964416
distinguishing,0.3587807965351041
resectioncheck,0.35870096691630504
photodynamic,0.3586634472499114
cefepime,0.3586242569709845
lypmhadenopathy,0.35813075308450315
histo,0.35813075308450315
coexistent,0.35810883905442015
personnel,0.35802239991005486
systemic,0.3577942102326088
covers,0.3576253723941707
dilate,0.35757809000227636
clavian,0.35755550975759137
fluidopneumothorax,0.35750800430322827
pri,0.357478785842319
pneumotho,0.3574758863074591
paritally,0.3574276822328309
tsignal,0.35736897568511783
con,0.35721983784316025
fluctuation,0.3566351077186575
feculent,0.3564761562055084
intern,0.3563623723303999
lgib,0.3562646328749648
fed,0.356181536331983
diltiazem,0.35608928571639675
rf,0.3558807830472415
bljb,0.35583816211675545
drawn,0.3558305171047177
intestine,0.35581919676681284
lymphnode,0.3557806322479272
congruent,0.3557350525312949
quantitative,0.35557038131473334
fontal,0.35556120485593323
rewiredto,0.355549022234577
increasednew,0.35540471539945795
faliure,0.3552328100894137
blooming,0.35509708189309513
cystogram,0.3547249908643282
etcneeds,0.3543683445370961
hypovascular,0.3542259155773999
rewire,0.35370631329375607
wevolving,0.3537053376259596
ardsevaluate,0.3537053376259596
nerves,0.3536518116285642
interventi,0.35361002791570867
aortabifemiliac,0.35354436825041335
wwwo,0.35354436825041335
transmission,0.35339851791800936
supportive,0.3533860936591185
terms,0.35334487700871786
trachestomy,0.3533203918281384
anesthesiologist,0.3532945258475587
exaggerating,0.3532222433530077
heartburn,0.35301973312960583
arrives,0.35300099985466143
amiodarone,0.35247661761591487
hpim,0.35247661761591487
organisms,0.3522395271002814
esophagecomy,0.3520506849054672
pyloplasaty,0.3520506849054672
wgastric,0.3520506849054672
rhonci,0.3520252596853211
topical,0.3519630654265552
verfy,0.35188487779086824
comparision,0.3518311173224724
offered,0.3518042776971746
txcf,0.351745858438839
chadashvili,0.351745858438839
eleventh,0.3515717974627968
bacteremic,0.351558410017791
kneepain,0.35141165019165566
postablation,0.3511855244458318
ventric,0.3511417457072358
noting,0.35113758078340196
rightwards,0.351090432670099
emanating,0.3510815454018511
wait,0.35080833799944566
drawing,0.35063472181189204
fieldset,0.35060048066779265
ly,0.3503322431864054
sidewall,0.3502194049805611
think,0.3500141804126929
hallucinations,0.3499480354330691
wellvisualized,0.3498350527485101
phlebolith,0.34964420283033026
cancercopdpneumonia,0.34958041854340455
among,0.34957388258800404
infiltrateconsolidation,0.3494821260141999
dlpp,0.34948149739227446
wradiologist,0.3493203778444409
lifetime,0.3491240459784758
spinemetastases,0.3491240459784758
finishing,0.3491240459784758
erlotinib,0.3491240459784758
rigors,0.34909851857523283
postpleuroscopy,0.3489631423828168
edemavrs,0.3488680083557181
abdomal,0.3488295542830745
pleaseinterval,0.3486004170069745
endoscope,0.3484545330770163
preferably,0.3483896295409351
jelly,0.3480901953002954
angioseal,0.34804309719187365
supplied,0.34801278145921044
lungparenchymal,0.34748127458208
subway,0.34742265449764975
methadone,0.34742265449764975
benzo,0.34742265449764975
attempting,0.3473323393657193
npw,0.3472013801070427
gastromy,0.3471869971265642
viscera,0.3471564570766848
prod,0.3471461262684612
predominatly,0.3470734605682627
rise,0.34699348124182156
tuberosity,0.34698566617652005
meningismus,0.34681764602183407
ptxeffusiontamponade,0.3465733374779065
aibp,0.34634866576202594
septation,0.3463057459651615
resorbing,0.3461315160552911
infilitrate,0.34609073384661454
discoordination,0.3460873246023616
effusioncongestion,0.34606925883329454
endocrine,0.34599648915801456
hemptysis,0.34585061534826184
documents,0.34578959459307834
cecretions,0.3457582098729757
excludes,0.3456560571137429
surgerypatient,0.34562239753786306
arrive,0.34562239753786306
infiltate,0.34557714642251935
consolidationinfiltrate,0.34527305008317954
anaphylaxis,0.34510957215619054
placemnent,0.34500772894001325
bilirubin,0.3448716614715191
chemort,0.3446960945036169
exaggeration,0.3445773547188485
moderatelysevere,0.344251894471118
inconsistently,0.34422120623478386
ddbc,0.3441932741465257
loaded,0.3439023116682339
maglinant,0.34386829486417425
cholecystotomy,0.3438227397160132
lenis,0.3437918631583708
connector,0.34373846773756894
ideal,0.3436225822076079
thoracentisis,0.3435312482632358
wcerebellar,0.343428765940462
intubatedventilated,0.343428765940462
tvs,0.343428765940462
infiltrateprocess,0.343428765940462
abg,0.343428765940462
blocker,0.3433314589007518
inflammatoryinfectious,0.3431600511537361
hypxia,0.34310024557401886
postprandial,0.34308031884881884
recollapse,0.3429539990287549
reducing,0.342934036794525
admissionpatient,0.34284265517291646
inappropriate,0.34278485932746283
anticiapte,0.3427014289900111
anticoagulated,0.34261591105223305
viewscope,0.3424198312270218
overlooked,0.3418072360501161
residuals,0.34167929208176634
visceralparietal,0.3412836202173955
iabp,0.34123138390783814
postlast,0.34120768320239764
schwannomas,0.34119454295670126
row,0.34091025889346005
issue,0.3408125594701201
femoris,0.3407937361827772
facemask,0.3407480581310015
investigate,0.34063681082417485
fistulas,0.3405976840496574
effussion,0.34044932470585904
perfom,0.34027434278150337
ffrac,0.34019154769565374
bridging,0.3401559113202345
wsob,0.34003036262309694
nsslc,0.3400172703414357
paradigms,0.3399251047567795
liveradrenal,0.33987723508629225
decreases,0.33984067645500354
postevacuation,0.3397356519972587
huge,0.33971268691706596
excreting,0.33964929451214276
participated,0.3396075551891097
reversed,0.3395478912926273
intracardiac,0.33948375879853654
transfusions,0.3393910532271887
honey,0.33902222190380177
persisentent,0.3389877240009533
intraarticular,0.33895627734304457
diameters,0.33889698610854674
effusuion,0.3388901550693911
distressprior,0.3388099641801573
ijright,0.3388099641801573
echymotic,0.3388099641801573
xd,0.33867852734146564
doxy,0.33867852734146564
diureses,0.3384324426590546
urethra,0.3381640233121178
comprehensive,0.338062873019171
fixed,0.3377543456819773
omni,0.3377469159866452
poly,0.3376751282267559
massthere,0.33759303532506474
desirable,0.3375447176564328
stop,0.33748297864184074
phasic,0.33730089721364215
gap,0.3371572011589083
obscurs,0.3369291051633171
exaggerates,0.3369036080306498
slowed,0.33689751150873964
firmness,0.3366704159670309
swann,0.33647331549603626
turned,0.3361518925854636
spurs,0.33609940388296183
nuclei,0.3359807444012584
notedthere,0.3359616416234683
radiologically,0.3359302432361546
schizoaffective,0.33590211478732046
tob,0.3357228856088713
adherent,0.3356752139877646
pillar,0.335634484150633
ot,0.33551345610609695
blend,0.3355066597376263
sevenhour,0.33548688373703517
mrge,0.33516038703470774
chemorad,0.33484412670496244
formations,0.33482690916532565
midbase,0.3347754192530996
intervasl,0.3347056114709475
eleven,0.3347033627132354
flushing,0.3346792011261452
options,0.33456402128572194
native,0.33451057195930867
alkalosis,0.3343852392956242
necessar,0.33430948668321603
nodulation,0.3342625426299748
patternro,0.33414184477051867
ichcva,0.33412949576204526
elucidate,0.3341198944566467
weening,0.33411050682185855
reexpansi,0.33407372539214947
weak,0.3336066673757967
estimate,0.33327532638252755
merged,0.33318828002468565
hemidiaphram,0.33313888478302617
esophagogram,0.3330572256800531
draws,0.3330367010306303
tol,0.33296473018392536
contrastfilled,0.33295471377910524
ctidentified,0.3327875296403026
swellingedema,0.3327605043413136
elavated,0.3326426933291686
epididymal,0.33253762513694185
testes,0.33253762513694185
practical,0.332472311767149
pulsatile,0.3324692340793054
hemosiderin,0.33229442381722923
targetoid,0.3321533867334385
session,0.3320310965323934
nonaggressive,0.3319040813420027
metastas,0.33189554131203636
concernign,0.3318308023379774
referral,0.33179303521843184
asc,0.3317131011569723
vg,0.3315493448311557
vteseptic,0.3315320224846611
hyperaeration,0.3314788486459069
viewno,0.33132456654573594
abdome,0.3312842678130997
firm,0.3308896780564039
opo,0.3308699726532406
composition,0.3308601607133843
transient,0.33082472985007544
collaps,0.33081372429497313
perifissural,0.3306223646116087
flipped,0.33061778167257433
radiofrequency,0.33035166367095464
acceleration,0.3302457112907395
staple,0.33013124811282113
ijswan,0.3300310440248295
infiltratefluid,0.3298850271382619
contacting,0.3297164376217141
lspinesacrum,0.3297060075067739
palatal,0.3296539116043373
nonfdgavid,0.3295443031367493
inhouse,0.329456949011785
humpshaped,0.32944373741404354
arise,0.32931280984469324
neovascularity,0.32927852008910474
poro,0.32915846907702456
reverse,0.32913572111158657
lws,0.32910979053543904
yearoldwoman,0.3290081658457921
arte,0.32895920142145546
echoic,0.32885560524707724
righthospital,0.3287687351296863
antidependently,0.3284699632306752
massich,0.3284068138729206
verbal,0.3283082191624024
lowattenuating,0.3279559401485619
retain,0.327866145646871
sched,0.3276639890460954
palsy,0.3276573649683562
fluidfluid,0.3275003098361777
rotary,0.327373888819069
bihilar,0.3273175022820683
arterially,0.32689161640547854
berenstein,0.3267553946967933
conditions,0.3266903361415362
secretionssob,0.32613325694994816
edemashift,0.32609119352391697
placemetn,0.32582195549265464
deeper,0.3257644435296921
airbronchogram,0.32568009302722106
subqemphysema,0.32566669476751176
exit,0.32555915050225126
lyticsclerotic,0.32553849383701616
optic,0.32547648169868143
transparent,0.32541728432351774
lunghemoptysis,0.32535333191868404
figure,0.3253417076234215
tunnel,0.32531076799519726
kkaliannan,0.3253061111139188
assymmetry,0.32530324000832367
treein,0.32518015247188287
tone,0.3251583724885724
medullaris,0.32473556503977297
